fiscal_year,contracting_agency_name,contracting_office_name,dollars_obligated,funding_office_name,psc_description,psc,vendor_name
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,400.07,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,"MANSON PRODUCTS CO., INC."
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,125.11,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,"MANSON PRODUCTS CO., INC."
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR JACKSONVILLE,428406.0,NAVAL AIR STATION MAYPORT,FOOD SERVICES,S203,GOODWILL INDUSTRIES OF NORTH F
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR PEARL HARBOR,4236.0,PEARL HARBOR NAVAL SHIPYARD IMF,PRESERVATIVE AND SEALING COMPOUNDS,8030,EMERSON & CUMING COMPOSITE MAT
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,121.59,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,222.45,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,"MANSON PRODUCTS CO., INC."
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,85.0,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,HILO PRODUCTS INC
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA AVIATION,210.0,DLA AVIATION,"NAILS, MACHINE KEYS, AND PINS",5315,UNICAL DEFENSE INC.
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA AVIATION,3000.0,DLA AVIATION,NUTS AND WASHERS,5310,UNICAL DEFENSE INC.
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR JACKSONVILLE,651.0,TRIDENT REFIT FACILITY,LEASE-RENT OF SP INDUSTRY MACHINERY,W036,WESTERN OILFIELDS SUPPLY CO
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,471.81,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,"FOSTER-CAVINESS COMPANY, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,190.77,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,31.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,169.95,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DCSO FEDMALL,112.8,DCSO FEDMALL,"HARDWARE, COMMERCIAL",5340,THE OFFICE GROUP INC
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,65.75,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,308.58,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,839.3,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,"FOSTER-CAVINESS COMPANY, INC."
FY2021Q4,DEPT OF THE NAVY,NAVSUP WEAPON SYSTEMS SUPPORT MECH,3790.0,NIWC PACIFIC,ADP INPUT/OUTPUT & STORAGE DEVICES,7025,DATADATA INC
FY2021Q4,DEPT OF THE NAVY,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4287.0,NAVSUP WEAPON SYSTEMS SUPPORT MECH,ADP SUPPORT EQUIPMENT,7035,ROOT INTERNATIONAL INC
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA AVIATION,4418.0,DLA AVIATION,GASES: COMPRESSED AND LIQUEFIED,6830,HUDSON TECHNOLOGIES COMPANY
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,5108.81,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,90.98,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,12.39,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,23.08,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,230.34,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,809.76,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,19.34,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA AVIATION,4037.2,DLA AVIATION,GASES: COMPRESSED AND LIQUEFIED,6830,HUDSON TECHNOLOGIES COMPANY
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,24.8,DLA LAND AND MARITIME,SCREWS,5305,CUMMINS INC.
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,128.16,DLA LAND AND MARITIME,"ENGINE COOLING SYSTEM COMPONENTS, NONAIRCRAFT",2930,CUMMINS INC.
FY2019Q4,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,26140.02,DLA TROOP SUPPORT,MARINE LIFESAVING AND DIVING EQUIPMENT,4220,"ATLANTIC DIVING SUPPLY, INC."
FY2019Q4,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,13140.0,DLA TROOP SUPPORT,MARINE LIFESAVING AND DIVING EQUIPMENT,4220,"ATLANTIC DIVING SUPPLY, INC."
FY2019Q4,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,8500.0,DLA TROOP SUPPORT,MARINE LIFESAVING AND DIVING EQUIPMENT,4220,"ATLANTIC DIVING SUPPLY, INC."
FY2019Q4,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,4400.0,DLA TROOP SUPPORT,MARINE LIFESAVING AND DIVING EQUIPMENT,4220,"ATLANTIC DIVING SUPPLY, INC."
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,157.36,DLA LAND AND MARITIME,"ENGINE FUEL SYSTEM COMPONENTS, NONAIRCRAFT",2910,CUMMINS INC.
FY2017Q1,DEFENSE LOGISTICS AGENCY,DLA ENERGY,4115.9,DLA ENERGY,"LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE",9130,AIR B P LTD
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,29.82,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,491.81,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,142.34,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,118.2,DLA LAND AND MARITIME,"ENGINE AIR AND OIL FILTERS, STRAINERS, AND CLEANERS, NONAIRCRAFT",2940,CUMMINS INC.
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,12.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,210.93,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,128.3,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,9.13,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,343.4,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,158.78,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,827.4,DLA LAND AND MARITIME,"ENGINE AIR AND OIL FILTERS, STRAINERS, AND CLEANERS, NONAIRCRAFT",2940,CUMMINS INC.
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,39.15,DLA LAND AND MARITIME,"ENGINE AIR AND OIL FILTERS, STRAINERS, AND CLEANERS, NONAIRCRAFT",2940,CUMMINS INC.
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,54.05,DLA LAND AND MARITIME,MISCELLANEOUS VEHICULAR COMPONENTS,2590,CUMMINS INC.
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,5.38,DLA LAND AND MARITIME,MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,4910,CUMMINS INC.
FY2016Q3,DEFENSE LOGISTICS AGENCY,DCSO FEDMALL,326.7,DCSO FEDMALL,"HARDWARE, COMMERCIAL",5340,THE OFFICE GROUP INC
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,443.06,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,332.68,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,232.02,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,744.9,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1030.54,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,551.35,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,24.84,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,37.37,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,361.24,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,72.9,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2021Q4,DEPT OF THE NAVY,NAVSUP WEAPON SYSTEMS SUPPORT,2938.0,NAVSUP WEAPON SYSTEMS SUPPORT,AIRCRAFT PROPELLERS AND COMPONENTS,1610,AMPHENOL AEROSPACE OPERATIONS
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,312.34,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,95.96,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,439.9,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,149.16,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1812.44,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,98.94,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR  SAN DIEGO,77800.0,NAVAL POSTGRADUATE SCHOOL,MISC COMMUNICATION EQ,5895,ALDEN INCORPORATED
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,6.12,DLA LAND AND MARITIME,MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,4910,CUMMINS INC.
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2768.45,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1676.87,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,16.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1310.32,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,TRIPLE B CORPORATION
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,221.58,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,95.44,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,43.74,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,366.94,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,25.97,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,14.34,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,52.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,40.2,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,163.07,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,635.04,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,TRIPLE B CORPORATION
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,134.4,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,4.12,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,653.74,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,670.27,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,15.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,170368.38,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1741.36,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,15.68,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,89.58,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,323.34,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2842.09,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,494.05,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,244.43,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,41.26,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,45.57,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,126.43,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,212.29,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,TRIPLE B CORPORATION
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,7632.96,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,210.48,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR PUGET SOUND,1934.0,PUGET SOUND NAVAL SHIPYARD IMF,FITTINGS - HOSE PIPE & TUBE,4730,GALLAGHER CORPORATION
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,84.97,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,28.0,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,94.9,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,29.53,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,55.9,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1780.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR PUGET SOUND,23960.0,PUGET SOUND NAVAL SHIPYARD IMF,STRUCTURAL SHAPES NONFERROUS METAL,9540,LEIGH ENTERPRISE L  L  C
FY2022Q1,DEFENSE LOGISTICS AGENCY,DLA LAND AND MARITIME,72.08,DLA LAND AND MARITIME,"MISCELLANEOUS BATTERY RETAINING FIXTURES, LINERS AND ANCILLARY ITEMS",6160,CUMMINS INC.
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR JACKSONVILLE,8642.0,NAVAL HOSPITAL JACKSONVILLE FL,TELEPHONE AND TELEGRAPH EQUIPMENT,5805,METROCALL
FY2021Q4,DEPT OF THE NAVY,NAVSUP FLT LOG CTR PEARL HARBOR,882.0,PEARL HARBOR NAVAL SHIPYARD IMF,NUTS AND WASHERS,5310,REVCAR FASTENERS INC
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2091.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,333.31,DLA TROOP SUPPORT,FRUITS AND VEGETABLES,8915,TRIPLE B CORPORATION
